OTU_ID	SRR10153291	SRR10153292	SRR10153293	SRR10153294	SRR10153295	SRR10153302	SRR10153313	SRR10153324	SRR10153325
9dfb1d7964507b92363061b01f6e241d	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0
ec35bc7ec3af7b63dcb4aeb41bc37b1c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0
a71fd809c80784ddc2ea64cd62982dcc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0
503dd4dc5f7380bf821c0765228763e3	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3f77f12ee538c4c059434e0edfe13065	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9b0dda5900571a3813373df744baf287	0.0	0.0	0.0	0.0	11.0	9.0	0.0	0.0	0.0
31a4f6deeba91c7e9e19b33da1df89c9	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0
e2886e1bb9832a97998c48dc957bd1df	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0
0ba35288ec83edbf5ed686f713c7e6e6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0
55ffe844b68a3e05277739bf3a6d0150	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0
2e5575b7b8ab7233ef3b2f80bdaff21e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0
5e68a84e432f8e1fdbf294a453d43a5c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0
1b4158a29ce75536be6465499b330646	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ef6fadb862d315bd23dec761cfea8504	11.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0
041caa4a1c7b4bfa5b01d4a2aef3a3b8	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
05449d3744348aaa4cb1932830c4e17e	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0
338d5363f88a339ddb00d289ffd971d6	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0
40da5026832b480d93106aa113a698ca	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0
d9ac8aae387cca6c8571224239f6ed89	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0
8af8d27cc909cb3cdb77fdeff66af6eb	0.0	0.0	14.0	6.0	0.0	0.0	0.0	0.0	0.0
3c1f08f1c7d497ff5db6ab50a1b5dff0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0
a6b76d71bd32752a6130cee9b89bc523	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0
9d04a93e1a682cbac7f89ec815a4c3b9	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0
21850183ca51f5cdae5e4dd75191031c	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0
bc0baef1866e91b89099879c73768d5f	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0
d058734f61ceb303958b6075d5e0c5b5	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0
e15b957e9ce5b64c4bab9ca7f4dc3a68	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0
f7c51f5d727a583adeaf285c4cee3e61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0
7a0d822d007f9fb549b7ae59bb65ef5e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0
d73743450826730bf11814cb7afc51fa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0
a49f2d79db651fe73dee8d7b82ea67eb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0
a3f773d636415e8feb340bb2e8cf1a37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0
89e4d0b4a9d3ef6bfda117090b30b053	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0
0f1a356ed58426863d317f45ee505262	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0
5ea898d571640dbe0000ce4ad5b010a8	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0
caf464bb09355b4a1b21df558ab19148	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0
6b6035c8d950b1672cc84fe003b23c78	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0
63bbd0dd07d7e150dcc8dfa12d73e92b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0
a3aeeb3384632fe71bcfc1129bc01828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0
ca55803aa2474aaad8c25707e56a49f7	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d7f24c9ad458d62f6e824f48e95e4f78	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0
862385a604b26cbfe7bded76e7f2fd1b	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0
a5c7c6645ab90c189b34368cf68bcca2	0.0	0.0	0.0	6.0	12.0	0.0	0.0	0.0	0.0
496f20cd9d629b0dc1285cb07ba3fe43	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0
bdaf2631399b62d20f48f85c6011647d	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0
41791ad6c0986f0b2fcb40a93492ee9c	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0
2e9497f199f3ef4a2d08e74ff051850a	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0
4b711a99aaaaec17e1aa64ec4be7d3e5	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0
a6a2ebe9112deb6d5c3543b3f002cb34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0
ef25d8de7bd635c7a365bb656e06c17e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0
ee6853690c7a023eb14749e147503521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0
5cb61dae85337cffd56580b6ef155d2d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0
a375eb15b54f38436bba47e9a463b82b	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4cd6f3b31e3996d5a34c07f1f7a1cc6b	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2b69a66312c5c1cf8222cdd4be151c50	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0
2679653fe5bf4a515328409842507560	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0
77544184629fb5efd7b191a5987f66bc	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0
cad02bc556afb67ef331367163d490fd	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0
5f39617c218c61098957c4fdf01a0330	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0
04a950e037541ecece60b5bbd39dccbe	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0
36b698db89d22651be5ed7fe834df282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0
4d31e2fa1ada69adf587eeb47741e38b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0
6ed025f988e4a40d97b847ca007f68c5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0
f4218c6660ba3667a8b35f54b1209311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0
893c2685822b658ddf7cf38226421c64	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0520eef74b4d3ed192ab7370b430b492	16.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
db90187d832acaecaf8ead1077c89a1e	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76a2896b6035133c23afbd0b6e47d68e	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67b88ba74dbd4893c6a80f77f22df65b	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d599e94faf420eb8602867ca96aed2d6	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0
b13f80acba3804b7f3fc1d9b87044a5a	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0
5fed45e9ab9b9bc004a5d5015aae0456	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0
9e04583ada3bd37d152288e8058c7d47	0.0	0.0	11.0	0.0	0.0	0.0	0.0	9.0	0.0
b293a5c69d318b7f38f8e4d30ae31991	0.0	0.0	5.0	11.0	0.0	0.0	0.0	0.0	0.0
02ad8be44375f040de5fe332f031feaa	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0
00be340428e0824a5bd20256800e805d	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0
251333007624988152a6845e23fd59a0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0
96be33118e44e833b9881b1d47b8a91c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0
f7dd7d097d3a56b8c960353afb579428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0
0d6013aea26b1fc1cc6a3f355351a6a5	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3202336cd8be32b309daf0b899e6a668	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3512cc0b2371539714738775c0993407	13.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
ae6d6e3f99db21f2cc8c389f6ce93088	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0
6e54a24407aa2a33feca60898688667f	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0
e2a0d6187a712bd2b41277b5a720d62e	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0
bf6026acfc1800f4160dda967b789142	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0
a5bf05bc6ba579436f91343199d74b42	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0
4dee31e4ee5295f4a0d0a0516d82c64c	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0
be1de37bcdcd188bc93e105e728e2eb3	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0
6bf29fad5d4c3d69e6c028c9b36e8398	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0
7bb1bb6f2705c4583b11e898e12f1821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0
f37d6609a9fdac00085bf028dcc0aa86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0
1f377d3a6485db601b285750f03e3214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0
df20a2f61044f363eab5fa1dd96eb4c2	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
01bbe713fb67bc3ea49a15005e297b78	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e0e0c9ed240ce281ec9862c5de5b31f1	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b072f2260add27bf61beb3014afe122a	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0
3bd8f335c64c3aaa6e60075d36e7796f	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0
439cbbf3cfc04b019b54bfd3e4e8a936	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0
e8aac6e16654d8699933fb0678f4c3f2	0.0	0.0	0.0	6.0	10.0	0.0	0.0	0.0	0.0
5fd2e06d19a9c4ec96013789910aa789	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0
135d791b7ead70b45e2209140005c4ff	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0
590bff17ecab3233a32e41f0059dc5d3	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0
756c33d571bb49e3c02d8f4f56dbc5a7	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0
a077728850d3db7bec40334b774793eb	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0
326afedf7c7a50f3bc5e5e319990b156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0
1b14377c66c20e4e55102109818b0522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0
033ca5567d5b7cfe6fb1e8f709dc8009	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
06f3642334525ca5625475ebd3f43327	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
228a26e600f115953149afa62fed97d8	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0
8d5fee0b3145a2a776a65d7e9ee50d65	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0
ef5acd70a847abaf884b90828589ff7d	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0
19bdcf96ed915e68ff0cc14c1896e78c	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0
071ac4b206afd88008b4a4726131091d	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0
c32d20c8b21bb26b622af9667dfe187e	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0
123ab0d207adb47d3850e4cb8fbb79d5	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0
a039654e8352152a0c10aa4ddb03742b	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0
d7fb42436c563f88c72b4cc8319d1065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0
06a81c0882e018634a79f88b1d73e087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0
02b57e64a4a2f9d3f02a0a07852be4f0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0
4c425da575abbaf668be7fced1034a68	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3953de6752c4fff754a1690bd7c747e6	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f91da2eb9a921958b28ece4e9ea3b095	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dc8c0b5ebdc34d503a9db3522248832a	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
716980da1e0f83879a158f2681e5f5fe	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0
ddfad0707bdc1c727110462710aca8bb	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0
a1660a28fe7b00b40b7a118ac98080e8	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0
a8e89b93dc7b2fe3a900259f94f3bd86	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0
51b55a1aff484841ccf2b66aeec6ba92	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0
0e1d89480bc6cf544964e76b258e3755	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0
624dbf51c6005ad5a3169b836cb168cc	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0
33dc94ebd13082a73165a50102f116d6	0.0	0.0	0.0	0.0	0.0	0.0	11.0	6.0	0.0
01c65199000ae5222d5a6c42b6efeb23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0
a164bd18c4334e86050bac05d37076c9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0
75095bdef73348e1c076ab7f60d1bc5e	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ea52b9dfad475d93a5b62e5fb7054165	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fc0de054dcf2efd3b31989fa726b81bd	12.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1e56d137322b40a53a7959ec128176dd	13.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
f04061ebc4732c5268fc2fa700e400af	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43483f3b2cead7681c2aafdbc24805b1	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bfa2b088f0206526a0d74b860821ccf6	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f6e9fa68f903c9b0e7cef594f2cabfe4	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0
b597ba7c45db54a90c774cfb18de0d6b	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0
c08499a8724b798d794e9268cc44283d	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0
0d42f25913170529e0c664238f31579a	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0
dba846f169dfd049d549f39ccd74d3b0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0
df03febfc751e62ab8964a694c10edfa	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0
fdea1d68f1af3dcd1e49f06a4bd224b7	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0
61a9a987aead1468359807618eb9ec67	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0
87ace993ebf64043b48b15a10c09fe4a	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0
4098adae05ef437e60d23585153bbd31	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	13.0
5ba08b42c64d3b3087235813b7d07905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0
3ecb45ff59f35c8bea08c072297204fc	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fe820dae6cfda9bd806c356f9da7dc6d	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74bf17f774465cdb332580a662d2e131	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d9110486852a20aaf97ee412bf853aed	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
635117f0e36912ef21b89957fa09e02d	0.0	14.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
083f6059a2d7adc0b2750266dc1d0e1d	0.0	11.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
9f9ab33ccc82932b1bc82415126d3e9b	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0
c1ad380f9575a029120f4e806b9ed317	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0
e842573b003443814b57e13f5e5dc4d3	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0
bb727492d007f2ed3e8e388b8b414234	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0
71506f0f067f3a71ace2b22a283fe88a	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0
70965d5f05340afbaf0af5ec57df17f2	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0
94b2ebe19afd59168a249d1caeab7f31	0.0	0.0	0.0	0.0	4.0	0.0	0.0	8.0	0.0
3ae5190d09bd93dc393d439d71e6a85f	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
00f550e2b4cb5b23986f8b54fcf54f48	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0
8180b723365597482bd225d8a119452d	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0
262da4c01b9e4fc054fce3ec2ffd9f12	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0
fc2d27cf412165cfd176a7f4aac939ca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0
024ac8522d96399bce2a5eaadb55da39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0
82fee2c3d2a9b82e6fa0afd716e19543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0
25937419c82d0d518b2274b60e3b0396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0
fe92b2bcce5ffa41f0ffcb9ea68a43a7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
e20d258ce2a26d8a1371c37164aa4bb0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0
7b9f9486983f7aef01f5177d217c3387	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a5f9764f3b86c4e4ad5ab78f49b992ee	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
91463dcf4762279a23d57448cee0ff25	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0
ea6e3500a3bdd694b3dbd564af95013d	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0
bf3ae120b69f20c7dcfb34820bf9a42f	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	9.0
9f2e20c8a623d210ce6a0567c85d8f17	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
bf5f9a6351cd5a0138ad59e6e034033c	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0
a1d83e4cc16d63a54e27cbcb03a18951	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0
985b98a8d0cf3cfd2e94ba3626b461fb	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0
205d83bcfa1cd171c87b436a87410272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0
e856d24bdd753e3b7f2e55f469684c30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0
3719143f5b196993b3f74a0453e747c1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0
32d7c8d13cc7c948c0119598e0203e5d	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bc2338367d3e0eed8a0e5b894e5e6a28	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51abe5c5accd872cc6392f1461b6fe38	6.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0
cc6791dca27ad95631e05089d335f81b	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3cd82689e6eba7317f3f80e97002f4ba	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0
1912d0935ffdfb0f25c840da0554cc6c	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0
1833423ee6fa8c271be322172fb10db9	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0
f5a3366e27a338b468ad9ba88fb08fd0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0
39aa7225b010d64f5566ec47bb763726	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
82f17b7f46f6e01568a56bffdf644a89	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0
220190ec1680d4e4fb11ebac2bc564fb	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0
0e7c73e393cd8c4c13334c23193e0ae0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0
fce0f6896aec2f12b885acbcf6dc8012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0
5752b68341efc6465ee47edd74330944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0
cc542823c0330134ac2eb13884c98a06	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4c313c204ecf34c5264ae32c58bd0735	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
089ede83e95bcc56863b8b8e5fc8e42a	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8ab546ab199eabbc2862f4173428a277	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
514c5fbb834f95b83e4b856d8e2b82c9	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0
6ab0785d514245c47f69ebb2603eb489	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
545ea27ffee01984e7cd6f4d45ded974	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0
b82d653ff9f7b4391c3e5247663c79ab	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0
8349c31be548e86f17c60480f115b073	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0
aa398786fdae2c39a9fc237617c87d57	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0
0c38946c656c7bd4cbeb017e97c53bfb	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0
780c1068312a867c4b5cccbc8a36260a	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0
81ac33a869b589878a6f7e5fb849fb3e	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0
91b54506f9aa8a5f1c7ff4af5a545f6c	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0
ea63b0d974f2e4af369b1cabb773baff	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0
a61867fc765fc8c30e736c211b810ff2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0
b541fd53554e6ed88c2ed50a7a4265ef	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0
5e451ad03491e9868c45c7198de0d517	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5675cf380b4a63d26763cac77a10ad21	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0
2a4914b76f9d82aee56a1be816084a22	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0
7de3010a76a9637e55a37365a324f3b1	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0
bc87dbfe1417f8f53e3808d7b2f08e6d	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0
01ff98c771cbba754b89c6435d693bae	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0
6d49a7c077f0548c01e223616ece8a25	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0
2871078d71fd95e5ba79c4cdd53acd47	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0
0380896dddedcbe23c23e53188cfdcf8	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0
9cb120101e55f8fac7bcc9f3679096cc	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0
3cd9de12f3568e7279557a316f3a457a	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0
d61caad7acb334956ca0451ff68c1c05	0.0	0.0	0.0	0.0	4.0	0.0	0.0	6.0	0.0
dc1dea01021f41abd65d84303eec9d69	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0
7a35b96b7eeb6194bfb1bd4013957298	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0
d8b0e28eb95efbb27f90a4899b145d40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0
1702645002137fa519d51be0d2120109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0
f743858f976ddd1df5855d7f6586332e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	8.0
606995cff948d040fda80e4eb743eee5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0
30ef43d502bb4c39c715b42c6891da49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
00dc48811f4004e8cc35e4284ff68e3d	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7f7f6b4cfc387f1603624ceb4fea3e13	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
