OTU_ID	SRR8179507	SRR8179508	SRR8179509	SRR8179510	SRR8179511	SRR8179512	SRR8179513	SRR8179514	SRR8179515	SRR8179516	SRR8179517	SRR8179518	SRR8179519	SRR8179520
8b15bf607f765d6cfd44e6d965b67847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	34.0	0.0	0.0	0.0	0.0
c43466a723e42d943d1a426687df69cd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	41.0	0.0	0.0	0.0	0.0
ed9ebaa22bbaef429d323e35c9f711a7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0
264371edff1192f73f75b49152da22bb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0
77d448bd97194518ba3ed3fad1d3e76d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0
ca64288f28785c7f640fc11a4534e825	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e49ff90098a96b686bb93ca81c754184	0.0	0.0	0.0	0.0	0.0	33.0	10.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0
ed0419a7eba47239b4b79ac77c1b8e16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
34b697249fa0b8cd984466b04f2bb05f	1.0	9.0	0.0	0.0	6.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	19.0
a10adf86af6ea351f77b848f263d959f	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8c1e51029e5790e456cce3f629262778	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1f7715a264719d507d842691b40543d1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0
a8ed267c42ff92e58bcaf91673b01417	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
88d12f9019fe73c167fbfec368999381	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fc50eb07ff9cba69f2636a51c3c13f63	0.0	0.0	0.0	0.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1c00686045ef9b7f5eb75a61107f023f	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0
b5f8a3d5b54810d04074499e0dab8cd0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
69302ec61ebafc4d7dc3c0ab9fcc3b42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0
acd3267e834b053eb4d2c58e10df0176	0.0	0.0	20.0	0.0	0.0	9.0	9.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
a6af2ba864232013882b710496768291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	21.0
a2cdfed7f99168f4ec224ec9c0c16b37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0
72194bbc02caad0e024878ce10a17c32	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0
00bfe177ff6c42058670c95d7638cad5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0
852a2ccf1015e8f90943df50ffa2cc6b	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bb0e425093f9e0b9f8de87f00b712587	0.0	0.0	0.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bd3672f2b637417a0033af0fd30a3850	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0
4cf0bd563edf2ac749cf3898a9ddb3bd	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e20b9c9f901ffc1915fe879f0468f163	0.0	0.0	0.0	0.0	0.0	0.0	4.0	37.0	0.0	0.0	5.0	0.0	0.0	0.0
2f3c2f55127dc223b156ba7497204ab4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0
b9e73d68a447f45393b561615c00a4a0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0
9b41ed98e1e4ec381b9076d9f9421cef	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
05159422bd259b0f191ab16e1f3cd938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	40.0	0.0	0.0	0.0
5a7b6ea35682dfcf42a3e2b755d0437d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0
e11fae141213ca8593b5beac65a10d00	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20e6b3e70c34319fdb34320f510acc6d	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a7f97d8549ae441850d7e4b354b2e731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0
ab4f29d438a1359a1235b66de0023092	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d2be580fde9d4874240000ccef73f744	0.0	0.0	0.0	0.0	3.0	0.0	4.0	0.0	9.0	0.0	34.0	0.0	0.0	0.0
f2aeb37e367b40e6b787de783c3b4d03	0.0	0.0	0.0	0.0	0.0	24.0	12.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0
8903a6803d006e9e46a9fa5a8cd23b15	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	27.0	0.0	15.0	0.0	0.0	0.0
601911920ffeda24e84285575d4aa686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0
ee697ed18fbb36e9fbfda4f756070506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0
99d85a1d963afe64ae75ece21453b57b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0
919c60a44c3ebe6e26ddf5a8a6562dfb	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
07f120040a864f881bc219612c1d7672	0.0	0.0	0.0	0.0	0.0	26.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0
6a8dd350daabc60748bdc3e2a64d050d	0.0	0.0	0.0	0.0	0.0	21.0	16.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
df295613cbf01c8a2a5818a219579f0d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0
9b7b539f82dbe0ac00cf9af882df9364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0
fe6758fe20f9fede51275d3c5b6de7e5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	46.0	0.0	0.0	0.0	0.0
6be579feb234fe8ff666edf2bbb362ac	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0
56999e21c4affbfc352c3184dd9d3fbd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0
be686fdb4f508c31af99148ed290a233	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1daae70ba5aa85f5aca052db3e751025	0.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55a2c7253a3e2affe754f53b833f6d72	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
96b64e12438901e4970a7819d47cea03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0
bf20a6d5a6921f51c94d4e3640946cc7	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5ba015031c22c147f8c8314badd6a340	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c4f58c62ce5a7a94a8f7dd8cf7dad099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0
aac80db1b9f6b3f8fcf5c8e6abb7b675	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0
d877d253d0edcbed87042874cd99eb2b	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7afbfb1b909bc3ce8a93d1034566305c	0.0	0.0	0.0	0.0	0.0	22.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
edd54710149b8d502ea1b0c0cb5258af	0.0	0.0	0.0	0.0	0.0	20.0	14.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0
af0f9dccbdfc6f1c0a12cf1740752045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	46.0	0.0	0.0	0.0
cb3863cb37922d45e81079fff1dfb947	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
95d20d48efd5b626c2cbf72f15690195	0.0	0.0	0.0	0.0	0.0	19.0	16.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0
22cdd88a1df424df09da0d5b688c6f38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0
58b02dd427e631a5af469a23d4491d7a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0
b786d8d0ff8f5b8ff488b8828699dda9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	17.0	0.0
42a01d8addd61cb3f9da83bcd4559be3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0
5a35cef4e42a51e5c04d16c3cd998e6a	0.0	0.0	0.0	0.0	5.0	0.0	0.0	6.0	5.0	0.0	30.0	0.0	0.0	0.0
0020bbe14ca77b49f726a6fe0bdd4e95	0.0	0.0	0.0	0.0	0.0	20.0	11.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0
c29bde6dc11187cdedf68acec70a225e	0.0	0.0	0.0	0.0	0.0	0.0	4.0	28.0	0.0	0.0	9.0	0.0	0.0	0.0
e0012b39b2a97dd68098c4dd60df2185	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47d49e68cdf0b73cd281b571672ed1e0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
db108e9bda8f1e9bfd8267b551261abf	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0
1046f9ba7f7c2335336c5c0de8d9962b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	5.0	0.0	0.0	0.0
4df0ef4f4ebdd9e514edb16706521a21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0
19f3ce3c155f8abc3d7fe5012fdbee8c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	17.0	0.0	0.0	0.0
83adf298fa0fe2b1a514d1c0c0a3d983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	23.0	0.0
e40bff332fba662a99a3fa67d86fa9a4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0
cf948a6bf2f9aa37de84ce430bfb4a02	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e0cbf6b5df4e615b72ea9f05b2a75d75	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a4e2b4c5f99b6dc2ddb21f08117a72b6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0
75cf36c5e620705526d3fd6a8088b3db	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0
80a8652049e063d8a1ee204a0c478035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0
434c215b430b06d6cdb4dac615877b80	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
09abc9a349f97f634ff0341ae96f70c8	0.0	0.0	0.0	0.0	0.0	16.0	16.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
2f3fad935ccc32ac349e3437701dc11a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	18.0	0.0
5ad5fd9879cd85f108496263dbb943da	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0
77e8e8f04ced73a519770224fc5ea0de	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
152ff3f80d07c2f84de7d9a43353348a	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
82cfc1c469c6780d136469b7b89a854b	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66a9a7e99ffac0eb1402ae2fdf724733	0.0	0.0	0.0	0.0	0.0	19.0	8.0	10.0	0.0	0.0	2.0	0.0	0.0	0.0
b89fefd1722de58c450d846f58166250	0.0	0.0	0.0	0.0	0.0	15.0	9.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0
590923b5ad495c6c6b491d8dcb8d76bd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	21.0	0.0	0.0	0.0	0.0
5ce18e712ab266926b3edca3634b4151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0
4c949de484038c6a3d1542d893cd4328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0
b2a82533396e28a7f8046d4cb18c88cb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0
7bec1b6d6d294985dde4f283ab8307a9	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8f311270867c47d695ad82009aeaf5cb	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d5cfef7d40d713f4c139ee9787cad12b	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4956406f5fb0eb0c5a099b97447f63d1	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e938325ad22f135b3bb18c6c3393df3c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0
fb024f36b246fee7d7df67c133cebfe4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	19.0	0.0
59de7e979e29f72e3909f9a64de5f186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0
acf8bc6e0796f29782a269910adeacc7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
b446cac91c5c986b4cba5557d2f46658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0
66139c03307bb3614accdcefa4335aca	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0
b20fcb6259f55ac69217ec30b698e48a	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1b313d7f54f42e7546e66bdffc34ee03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0
5a6d74583e21a72d468175a82fe3e201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0
a34304e86a00ca13de89640d76aed734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0
0e1d5cb6da8875818dc3b2cce69e42d0	0.0	0.0	16.0	0.0	0.0	6.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
6a2b7e9c45ee4c5c4d451d2420577560	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0
2ce2531d4c39ef14ea37df133d14ee36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0
31b99fe39d368cd3450da119d842613c	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f447812aeeae93c4bb74d2273ae2a77b	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0
0081bd15a1a980a53e9f852c9f9b4a26	0.0	0.0	0.0	0.0	0.0	13.0	16.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0
bbed3b7047134b82852e066221881ff4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0
f356b6044c0d02c400c7999d8a665c85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	5.0	0.0	0.0	0.0
3898f428734b2c1b54a90ec750f34e3e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	26.0	0.0	0.0	0.0
fc20eaaf47edfd839018718a13ca47bd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0
aff6922c1553f4bee7ab02c070c0fa78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0
9eae4b056f98b407e62f4f85cf3278bc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0
458cbc81235a89b208658279788a3cdc	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5bc11552ad9c8450bfb816cf7be7e437	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2e917de62caaa48b8d2f82b5685c6dc8	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a67135f50f82f3ea822ac0ad08944181	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d9230f0318150133e89bb10e9a92d124	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2c4671e136445a4b45c1786d30d446c8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	19.0	0.0	0.0	0.0	0.0
df7be9763a454804a6464a0f96d0a602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0
93c492a435a220c775b5e662d1b405b5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0
7a296f0bf567483bcd38b2cbb11486ac	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	8.0	0.0
0a358a2677af35311921c5734426819c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0
840a6fa77a46941deae1f847fd937b76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	15.0	0.0
3a0e93ff64e6516edf3284a1f9921e6e	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a79ed9958cc3783ff9f7cfd6eb9cb2f4	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	8.0	13.0	0.0
a8766bedf16ac29e5a2b70e3a1b318d8	0.0	0.0	0.0	0.0	0.0	0.0	9.0	12.0	14.0	0.0	5.0	0.0	0.0	0.0
c22d20f96ca0fa9bd700d9dd433a4984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0
ed1c088f37aec662d1a06a118387f493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0
c25d9c1250f3fe6ab2c2caa97853812b	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45e79ea932e9acfd4b721c732c30c6cb	0.0	0.0	0.0	0.0	0.0	18.0	12.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
f35b6476eefabeca7c4f36aba050d30b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0
86c55194d2992d93764759f071ebdaf4	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
628fe58f202659c9a57b360f6d2ae00f	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bcbe846ebb7b8f21b9c4beb5dd62c09f	0.0	0.0	0.0	0.0	0.0	26.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a0e0a014d72e69bbf59abd3e8293d6ac	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0
35479e65fd8858137de46703a076740d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0
701f23a9234a935773bb8ff396515a8c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0
d0d04c3222dd2ee189b7a53545ce8ef9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0
0d48352fe789800c6d7e098a10a97949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0
75019cc3ffabaffd249e430c9231a865	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d529ea21130827c47de5f75c48c0b786	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5172f8a7681b261bdf86b56369b44143	0.0	0.0	0.0	0.0	0.0	0.0	6.0	6.0	0.0	2.0	22.0	0.0	0.0	0.0
b0541d6fc00f77a34235988214d49d37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0
9812fd0fc01a085906e66565a76511cb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0
1bd3c675ec22585968d19b31faf8a844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	19.0	0.0	0.0
1075f06dc487a680862b2c7d5f8eaadd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0
3ba6e47830228cf79ba608b4f1887b4c	9.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a6e92eb044403544db2110f7798d5be1	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
974240a006af333532073ae66bce6bfb	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
366d8ecefd134b01de0353cc307b6e56	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fb6e2b39ab04ccbfb89aaaa03c900693	0.0	0.0	0.0	0.0	0.0	22.0	5.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
d60e6ec93309ffeb02386cdea9d6a1e7	0.0	0.0	0.0	0.0	0.0	0.0	8.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0
836128d082bf39eeb473c92b36469d84	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6a2adb2223908b7b4371a5c031ca7d5b	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c5d5b81c1afacdc85a6f93d2a4ab4847	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d8331a02f3fa40724e0defee83db23fe	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b3f4f0aeb257f19837bd698783a665f2	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
961ef96fe8d557df92d28742316d7337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0
b8a9aa9256069aaae2b06c3115b1a861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0
3561f5f605445e95777d0bae13fefa68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0
6e58c482bb9c0f9c93002a7ea063a114	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13c36c44c4a2b987529700dfc64bc086	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31d0b486ac9ee6eb75f5785afa66d6f5	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d9c6568f688a1b7e7475556075d661ba	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59fed1c49e2c5aba3efa2b3383588f1d	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0
ee1a8d4e0674778a6a1f67884da7b448	0.0	0.0	0.0	0.0	0.0	0.0	4.0	19.0	0.0	0.0	4.0	0.0	0.0	0.0
