OTU_ID	SRR16971116	SRR16971117	SRR16971118	SRR16971119	SRR16971120	SRR16971121
b912d7758976ce80b3ef7d48d3f18d9b	19.0	0.0	24.0	0.0	0.0	0.0
bfd05fa2956f447c7354e33eb61dfd8f	0.0	18.0	0.0	20.0	0.0	16.0
3193e8cec0de3872f1136e7187f312d6	0.0	0.0	46.0	0.0	0.0	0.0
45e07b110c14faba97c8ba49aed01bbe	11.0	7.0	14.0	0.0	7.0	3.0
3dc97303c8428695de24e1547af45533	12.0	0.0	10.0	0.0	15.0	6.0
3854864e0a5335c28eeb8759a0042396	14.0	0.0	4.0	8.0	10.0	10.0
acd0516609c903748d68c154e9b4ac07	6.0	0.0	8.0	15.0	17.0	5.0
907bbad4b50c873f618f4563f210b124	17.0	32.0	0.0	0.0	0.0	0.0
452718d52931b8664fc7a470593186f0	14.0	0.0	16.0	0.0	20.0	0.0
5ab07089d6f9ce96c401a25f357ee13a	12.0	6.0	7.0	0.0	7.0	3.0
7f879c75604c1457aaf567daab946bda	23.0	0.0	15.0	0.0	11.0	0.0
8b6445f7f5951f85672b937566358778	5.0	7.0	8.0	13.0	6.0	6.0
81a186db4e4cd55af088071c8172455b	10.0	23.0	0.0	0.0	14.0	0.0
0ba9427dc2d3cb33687b3c823212cb08	9.0	0.0	11.0	11.0	6.0	5.0
119bd93ea9831bf2d564e7719e6034d8	13.0	0.0	10.0	14.0	7.0	5.0
f2d3f95affa5b90a1d2e46edd0128f80	4.0	7.0	4.0	9.0	11.0	10.0
e20acd141dc3b3e707d2dbad37d635ba	9.0	8.0	11.0	9.0	0.0	11.0
6faf463d70c48987c1c9374e154d1b52	5.0	6.0	0.0	17.0	9.0	11.0
d3fa9c63f9829129136dcbf9a2b78a56	0.0	13.0	16.0	0.0	20.0	0.0
d13e7347d17dc5962919368dd0f43d88	12.0	7.0	13.0	10.0	6.0	0.0
716268f80353cd732634a150f81679c8	7.0	6.0	11.0	10.0	4.0	3.0
13aed594ecaa947b9936f350478f7401	5.0	10.0	12.0	5.0	7.0	0.0
a8548ee1ce0d07820834cd9c2b337887	8.0	13.0	16.0	0.0	0.0	4.0
ed97c77e3268d095e9807910dad5d403	11.0	0.0	0.0	0.0	0.0	29.0
d176ef0151b4ecdb713c1a0d9bc4d324	0.0	0.0	0.0	24.0	18.0	8.0
ed94e425b09d9a70c638c0cc189c1eee	10.0	3.0	4.0	13.0	9.0	3.0
d1ac2a436dbb034cb296550983324901	4.0	9.0	7.0	0.0	7.0	18.0
2b0d83af525001632808bff21c7389fc	0.0	0.0	0.0	13.0	15.0	17.0
bf26b0dd5f084060f1cfafc83958105b	11.0	6.0	9.0	5.0	10.0	6.0
d34aee0b5ab5d9191480fe91514b5269	14.0	11.0	5.0	0.0	0.0	7.0
5a0a74bb4df6fd1f36c87087e3fb92b1	15.0	9.0	9.0	0.0	0.0	0.0
f8bb7eb485cece23160f4b2122c1ed3f	14.0	0.0	0.0	14.0	16.0	0.0
eab610f4da0dae5a5cffe3d45b98ff31	9.0	20.0	0.0	0.0	12.0	0.0
c4b5ee0f5229c8354f0457cf1831d566	3.0	0.0	10.0	14.0	5.0	9.0
b91e53aa32e36a0c1e62b1b40f38d1ab	0.0	0.0	7.0	14.0	14.0	14.0
d842841b5f5af08faeba98a8cf443a60	15.0	10.0	11.0	3.0	4.0	0.0
f68a8a861405efd47ea03836ad5ce7b4	14.0	6.0	9.0	2.0	7.0	5.0
437a07309e97b14c7bd3dfc7512702a1	8.0	7.0	12.0	15.0	9.0	4.0
c773f83598756f68fddca1a8b36afec6	13.0	0.0	11.0	13.0	6.0	0.0
cf79b0041bab2b4c222c7e02a4475a9f	10.0	0.0	5.0	18.0	10.0	0.0
f025cb6a632093038c18869310f12bd3	13.0	0.0	2.0	9.0	19.0	0.0
3cb0ac48edf3cdf5f735e351774e8204	7.0	0.0	6.0	13.0	4.0	10.0
144c363f22177cd81e4a181da9722ce4	13.0	5.0	14.0	5.0	6.0	3.0
113f691e5c256ccb5b3bde63dd1daf71	8.0	6.0	6.0	9.0	1.0	7.0
9b076f20782d88c2af0a5e38c7c39626	15.0	0.0	17.0	0.0	0.0	0.0
830d265b86a551094910b8edd41c2e46	15.0	12.0	7.0	0.0	4.0	0.0
77da3da5f58c14885db02a93dd3064f5	9.0	9.0	12.0	10.0	0.0	6.0
ca90b46985b19dcffab7adc125ef9b6b	8.0	18.0	12.0	11.0	0.0	0.0
acb6c6a23836afb4bcd9328883d55bab	7.0	7.0	9.0	0.0	11.0	6.0
ff947707e9408808d198761b305de3f5	12.0	8.0	13.0	5.0	0.0	3.0
6354d91ea39b2be548cbe2c6d3b9d079	0.0	7.0	8.0	0.0	14.0	13.0
0dcab676cd15e06bcc51db9c1fe54cbb	0.0	0.0	0.0	57.0	0.0	0.0
082820db1fe4c809c0ed009a8884b07d	6.0	7.0	8.0	8.0	6.0	9.0
3936ac324e895fb13337beeecd28d9bb	13.0	6.0	0.0	15.0	8.0	0.0
11e7414f09d60f59fdd19e1f8fd40309	22.0	0.0	18.0	0.0	0.0	0.0
e7e6d666d9341eed55815082ce871db8	16.0	14.0	11.0	0.0	0.0	0.0
5e177f5cc2769f2f1e1eb8992e375102	11.0	5.0	8.0	0.0	11.0	0.0
24334ac9ab63151399057e826cb1757a	8.0	5.0	6.0	0.0	11.0	13.0
b04b9ada03654a0ea7a331c0f4d80d66	2.0	9.0	6.0	0.0	5.0	9.0
bb5fb1faa6fca2bf2ac5035df5104187	6.0	0.0	13.0	0.0	6.0	11.0
540e6f6f31509d205c0cc11c273a58db	10.0	18.0	12.0	0.0	0.0	0.0
efcbc7ffc6e0179acdb749c718852bcf	4.0	6.0	2.0	12.0	10.0	3.0
1f066866a2e3e94bca9ebeaa4583f609	6.0	9.0	7.0	13.0	0.0	6.0
0d2d312fae4d8147beb31599f63a84ef	15.0	0.0	0.0	14.0	20.0	0.0
a5ae3fe56cbf5446c7b8318d61842a7e	0.0	0.0	0.0	10.0	17.0	18.0
8ed10b533dd1b692fce559015562fbfa	0.0	0.0	0.0	23.0	27.0	0.0
4a56778d35f085efa4d7fc03c65f67e7	8.0	11.0	10.0	0.0	0.0	0.0
ee0ad2964f155f6c5f6d3e9a84952863	5.0	7.0	4.0	10.0	7.0	5.0
45695d1e80d9ccd46333ae4f699e3234	33.0	0.0	0.0	0.0	0.0	0.0
ec078a1db08be04e52f56de461caf1d2	9.0	12.0	7.0	0.0	0.0	0.0
022898219a627fe21d89769ea3101408	10.0	0.0	14.0	8.0	10.0	4.0
24dcbf3370f373ce8ba949d72a0b3c2b	6.0	0.0	10.0	9.0	4.0	5.0
c07e00d33dfec429a6a313c99b90947d	27.0	0.0	0.0	0.0	0.0	0.0
52e07814c249ad28863ef8b56ca35013	3.0	8.0	3.0	12.0	6.0	4.0
1e0d24252ab79594b3d4912d1589319d	11.0	16.0	9.0	0.0	0.0	0.0
aaa6614410643d43b759f06143733987	6.0	0.0	0.0	16.0	17.0	5.0
f5d6053be18bb9c5e7033c627b5ffdfa	0.0	18.0	18.0	0.0	0.0	0.0
a73ed973b3e39655aa3d3da75443ca11	5.0	4.0	5.0	20.0	5.0	6.0
eabc02cf07cee1695884469ec0326efa	6.0	9.0	8.0	12.0	0.0	3.0
87ef5c048c8b3aeb892a564ca804c0bf	8.0	4.0	10.0	7.0	6.0	0.0
6e23c7ffe1706f91ae084d98b2f83f0f	0.0	0.0	12.0	0.0	11.0	16.0
ea02843812fbf62217ab743f932162c7	10.0	0.0	10.0	5.0	5.0	5.0
12ee75adca680afacd4239c80ce1be87	9.0	6.0	10.0	9.0	0.0	0.0
207684ea9330e787797ff03986ec6a9c	9.0	6.0	5.0	0.0	11.0	5.0
50ae3d57dd958af1c0cbe8daa188b76e	5.0	3.0	7.0	13.0	6.0	3.0
38242b67258f788767d96d10dcef78c7	8.0	10.0	13.0	5.0	0.0	4.0
e89f5671dc120addaf669d42a6883974	11.0	9.0	0.0	0.0	11.0	9.0
34cb5fd7a9ee6bd08fa8d846d709fb3d	0.0	10.0	9.0	9.0	0.0	8.0
12f88b0facdacd3d0a2b56cf7c238fae	0.0	4.0	0.0	7.0	14.0	16.0
5c662c0bc42a20bc86404ff63c2eacc5	0.0	0.0	0.0	0.0	0.0	34.0
db43f0120a93b395042797c957c04135	6.0	0.0	13.0	11.0	3.0	0.0
a0f63d3932040c5b63d056700848aa6a	10.0	0.0	7.0	10.0	8.0	0.0
88be660a2be8698d0f4135a51a82b093	19.0	17.0	0.0	0.0	0.0	0.0
6c62f2cc274f2f860073b193785a29a9	6.0	0.0	8.0	9.0	6.0	11.0
5d9f09ef2b7bc852488aae0d2b3b7e86	7.0	15.0	10.0	8.0	0.0	0.0
5f10852dbca33743115cea2409c68384	0.0	5.0	0.0	6.0	13.0	16.0
020cd191e1ea60552bf75672fc38aeab	0.0	0.0	35.0	0.0	0.0	0.0
14d55fcb684d41cad0b334994aaf956c	0.0	0.0	18.0	24.0	0.0	0.0
836fa94b394b62f35fc1f4f23e50d7c5	7.0	6.0	13.0	0.0	0.0	0.0
758d0b7bdbab4bd67b091356c19cb3af	7.0	4.0	7.0	16.0	8.0	0.0
671f0f83a4fa930b9786c313022e8b65	10.0	11.0	5.0	0.0	5.0	0.0
b0b76fa6a5c8fc972f2897ecf0e8c8e9	6.0	5.0	16.0	11.0	0.0	0.0
c5072613237c0487c3af06fd3fadb24f	7.0	0.0	0.0	14.0	10.0	11.0
cbd8c62ba71d50381a662477ba10fdd9	0.0	13.0	12.0	15.0	0.0	0.0
8861e012b9b09d2a1212836d9b5dfe64	0.0	0.0	7.0	6.0	13.0	9.0
a689c23c153cf1a6ba862e8947401564	0.0	0.0	16.0	11.0	7.0	6.0
5b697d3090bca018ed59fcbc9ff703f8	0.0	0.0	11.0	0.0	11.0	10.0
c28534e21d22e15e55b6a7bc07355958	3.0	4.0	5.0	11.0	5.0	6.0
d28b3ec8596f4ae891c5d7e551ff9997	12.0	0.0	4.0	0.0	0.0	13.0
3d1ba649a0c15a046c8a33aeac30a3f6	0.0	0.0	4.0	8.0	10.0	12.0
a04d63e49bcf238f4aa9ba7623bd8b39	0.0	0.0	0.0	12.0	11.0	14.0
104af5c3b0edd63e2fd954de503cfa10	0.0	0.0	0.0	0.0	13.0	17.0
a387e3b4163bf79e0c14b587ea582521	9.0	14.0	5.0	0.0	0.0	0.0
3068ed3751b1ea43af2ce6a59f29bf84	5.0	8.0	2.0	0.0	10.0	7.0
02720bf7e313fe06c490e311218603c2	9.0	6.0	6.0	7.0	0.0	5.0
c783a433bd1dd3151ebdb69a58a416d2	8.0	9.0	11.0	5.0	0.0	0.0
6f5380b0824228ebefe85b0939b83a63	12.0	0.0	4.0	0.0	12.0	0.0
8a1890ad3a6910ba0b261372a8a18886	0.0	0.0	0.0	13.0	19.0	7.0
0fa40c42ab56ac81702bd4891ff84baf	8.0	11.0	12.0	0.0	0.0	0.0
49e54e5039708373777c0ffff04a372e	9.0	11.0	12.0	0.0	5.0	0.0
1ed541e14b4df65097f51ec3acb8e245	3.0	0.0	12.0	0.0	7.0	9.0
14d8e9703ffb56136f12fa31a99be5b4	8.0	0.0	15.0	6.0	0.0	8.0
05c1ca996cdbcd79269a55e2c3fd1fc6	7.0	12.0	7.0	0.0	6.0	5.0
c67c0b7b661ce4fc6f059843a9f1f923	7.0	0.0	8.0	20.0	0.0	4.0
059c0731d94382fdc9d8e299293f349f	0.0	10.0	12.0	6.0	7.0	0.0
f7ea9abf494b7fd6276ae432604ccc50	0.0	0.0	0.0	22.0	11.0	6.0
1f2d4df804714278481b050ebefdabb1	12.0	0.0	9.0	8.0	0.0	0.0
c07b746e79f86637d729d84e1076a47f	8.0	0.0	3.0	12.0	8.0	0.0
8b61450bdaf3fbdec7b276d85f785bcc	8.0	4.0	3.0	10.0	0.0	0.0
68dd742b3b4a38b41c2bd3ee4aca54db	7.0	12.0	9.0	0.0	4.0	0.0
da0479035afa0db3c124cb6a283688b2	5.0	9.0	0.0	0.0	11.0	7.0
d2833f6fec1ef082ce4373a955d9210e	10.0	8.0	12.0	0.0	0.0	0.0
ed649a888665bea7fdd1f0b960168642	7.0	5.0	3.0	0.0	0.0	10.0
af6faa588b71398dd8d679444f06ed8d	12.0	6.0	5.0	6.0	0.0	0.0
9605f2ed86dacaf4eb803feab105c41f	5.0	4.0	10.0	0.0	5.0	0.0
1347c217832563b61dac42bc5e87672a	11.0	6.0	12.0	0.0	0.0	0.0
94147d2b3e7f4665fbf98f526ba741ef	6.0	11.0	10.0	0.0	0.0	0.0
7aaf4234048edf7e3964b5bab559de27	0.0	14.0	0.0	10.0	0.0	6.0
1263bfef51c8c399970c932c38f47d92	0.0	3.0	0.0	12.0	12.0	6.0
ccbf00b25c5241ef2b1fbd79eec6144d	0.0	7.0	5.0	0.0	7.0	8.0
05cea58d7810a0d1fa529aec4eace738	0.0	0.0	25.0	0.0	0.0	0.0
c56cdff28b4e491db653665167aa22d4	12.0	0.0	0.0	9.0	11.0	0.0
e09f7b31364c2b3964eba0482f9b8d09	7.0	10.0	12.0	0.0	0.0	0.0
3f3ff287eac55fdd7d8b679b9cc1d2ba	22.0	0.0	0.0	14.0	0.0	0.0
ec12e377dd67d6c297c2e83095f0d3b6	7.0	0.0	4.0	7.0	5.0	6.0
5dcd74e90888c8754539d93f70fe9603	7.0	0.0	3.0	6.0	9.0	9.0
3aa1e4eff5ac34d5c136790945c67a85	3.0	4.0	4.0	9.0	6.0	5.0
008f4ddc129b5fb800f373401cb225ed	4.0	0.0	3.0	11.0	7.0	5.0
229260c2c8f59d7d1685a41b5cbf979a	9.0	7.0	0.0	0.0	11.0	8.0
5f40003ee7d592afea18d2febd91fae3	5.0	0.0	5.0	4.0	6.0	7.0
e746dde0f23251ea8dd7e10bd8792151	2.0	0.0	0.0	21.0	3.0	10.0
52e7704023d2f6aacf0d0f81d9449f91	14.0	19.0	0.0	0.0	0.0	0.0
7a543f77a032464fa657beb90c3bbce2	14.0	0.0	14.0	0.0	0.0	0.0
287678a7c2d4da977f84d1d194bde9e6	0.0	8.0	0.0	13.0	8.0	7.0
0d10b46fb8b1ac375fdaefdfa0276ec3	0.0	8.0	10.0	10.0	0.0	6.0
c97c9f7004f3537a94bd91a7ee55c8f3	0.0	0.0	0.0	15.0	6.0	10.0
e2cb955ac2026450f10ab9d447ce9469	12.0	3.0	11.0	3.0	0.0	0.0
a39086692182e6c958da6dabd0459cb2	12.0	5.0	7.0	9.0	0.0	0.0
7f594cce31064e1836deb239ef76fa35	11.0	5.0	9.0	0.0	0.0	2.0
c16734d22dcec1482926c7dc23bdf1bd	11.0	6.0	4.0	5.0	0.0	0.0
ec4103f41dd245e2d0cc9c9b877ad063	10.0	0.0	18.0	0.0	0.0	0.0
2ce14e22de30a09f7c16cde649548ddd	9.0	0.0	11.0	0.0	0.0	8.0
329aad2018da354146713aa3c2a5689a	10.0	7.0	5.0	5.0	0.0	5.0
6eac8e3988613ad8d5e18b10af3b156f	6.0	9.0	5.0	3.0	3.0	2.0
597558b8cbffd422490af1ad9da7773c	7.0	12.0	8.0	0.0	0.0	0.0
59c0b442f27befae9f44d3913623f5ed	6.0	7.0	5.0	2.0	4.0	2.0
c6be295d520713f7b6771448fe887f9b	6.0	5.0	8.0	9.0	0.0	0.0
faf0b77538c92c89f2af7bb8999db137	9.0	4.0	7.0	8.0	4.0	0.0
fb303e14ca12d71ed08ec01f76ab9994	8.0	11.0	0.0	10.0	0.0	4.0
67db576774e0e7757be53f50f5e7a397	7.0	15.0	9.0	0.0	0.0	0.0
96daa813b005c21ea3f14ab2757aa798	0.0	15.0	15.0	0.0	0.0	0.0
6da1379ba6fc92daf36e3532e0f5d375	0.0	17.0	3.0	8.0	0.0	0.0
3fb250330f47fdbe96a115ddd85175c7	0.0	0.0	0.0	37.0	0.0	5.0
654f1d539fe70e905ec86fc56d75709f	0.0	0.0	0.0	0.0	38.0	0.0
61443dfc2cef843cf1732bdc14d59bfd	14.0	6.0	9.0	0.0	0.0	0.0
9f1c2e3540f0bcced01b1420cea6198a	7.0	0.0	3.0	6.0	9.0	9.0
1bdac3f5c6da335e42c800df2f05c87e	9.0	8.0	10.0	0.0	0.0	0.0
b45bd82ff50f8b4a284eac77db4aecf6	5.0	8.0	12.0	0.0	0.0	0.0
a77450941c5a734859ddf62c4f5969de	8.0	7.0	14.0	0.0	0.0	0.0
dc82edff88f7ba8fa4a924b39ca2b80b	0.0	11.0	13.0	3.0	0.0	0.0
459a3bd9ce88889417879d1895b9fe4c	0.0	5.0	3.0	5.0	7.0	3.0
2ab0ec793a107f028f09cb72b3d5279d	10.0	4.0	4.0	0.0	6.0	5.0
2a83471e9c197a808d98d5d426e873a3	6.0	10.0	5.0	6.0	0.0	0.0
15aed4a874b36af309de3a0349ac0c9b	9.0	10.0	8.0	0.0	0.0	0.0
7c2caf4e1594fcbcc7e0499957219642	7.0	5.0	6.0	8.0	7.0	0.0
16eccc30424a255ce246ef409be36327	3.0	0.0	9.0	12.0	3.0	0.0
82b3311aadb2a7958a3c935b8107f925	5.0	0.0	0.0	9.0	12.0	7.0
82d2f6944a76ba4f7d5fa4c3aec9cc4f	4.0	0.0	5.0	6.0	12.0	3.0
6a3ae84c9f3a22fb073798fac27b6e06	11.0	0.0	0.0	0.0	0.0	12.0
14b0a2ebfe8de71759c1bf56f43086ae	9.0	0.0	6.0	0.0	9.0	0.0
5970912905d5823dfb6f16c4c87d489b	13.0	8.0	4.0	5.0	0.0	4.0
3d23cb7169d7f111683ab321e7698563	8.0	5.0	4.0	5.0	5.0	4.0
e3323052559e98b07fd0e9f1dad59c26	3.0	6.0	7.0	5.0	1.0	3.0
23b8a686152efc3e15cf7b0648dee987	2.0	4.0	6.0	9.0	6.0	0.0
8606d55967b72f40a17ee26ad8f4321a	7.0	3.0	6.0	8.0	0.0	5.0
ca65852b3ba8c08c55a2b7cce8f57183	0.0	0.0	0.0	10.0	9.0	9.0
bf9196e82444c3d6663389d941fe5249	5.0	6.0	9.0	6.0	0.0	0.0
8147a62c9324a095092460f82dfa1179	4.0	7.0	2.0	0.0	7.0	7.0
dd9ee91dce69b61ad25f9823e4789e2e	8.0	5.0	4.0	0.0	2.0	0.0
43ed2abbf0bab4c49dd6cbc612d603cf	9.0	0.0	0.0	11.0	0.0	12.0
e7d1552c13ad3b7239df68aaf61ffd2c	5.0	10.0	8.0	5.0	3.0	0.0
0259f1c778a38e550125ed5754517528	0.0	14.0	0.0	21.0	0.0	0.0
236d9968a27b88fbfba2f5c62d926310	0.0	10.0	0.0	0.0	10.0	5.0
ee7f70722112e21e51508d1bb073bb13	0.0	4.0	0.0	4.0	13.0	14.0
bda3832deb73fab447277ac542d30a1f	0.0	0.0	0.0	0.0	33.0	0.0
cc0de8721c7fe9075c9574fe4a186d4b	8.0	6.0	14.0	0.0	0.0	0.0
2a7e4885703bd6c901ab93ce33986c8e	10.0	0.0	6.0	3.0	8.0	3.0
d565e795ae24d9298cfdfab701e0e368	6.0	7.0	0.0	4.0	7.0	4.0
031fa806c83aaa91f42af6613d898701	6.0	5.0	0.0	5.0	7.0	9.0
b750f2158fa12b3585a47b26dea9ed92	8.0	2.0	7.0	0.0	0.0	0.0
07456985665e97d26e34a818fda04195	14.0	0.0	0.0	17.0	0.0	0.0
2dd365680ece7d03a8dd5251882e0dd8	4.0	0.0	3.0	12.0	4.0	6.0
5528042ce24ba8cc67eeec0a4036eabb	5.0	0.0	3.0	0.0	5.0	5.0
d76cfac1ede541bbdee18a46edd66e0f	5.0	9.0	6.0	0.0	0.0	6.0
c10530b22d6229a549ee763e277e5fb1	5.0	6.0	0.0	0.0	4.0	11.0
72df8bd8c3b2e2ea1c456e150e6e59f5	0.0	0.0	16.0	11.0	0.0	0.0
1736129347416f51150490b6f6e4c2f4	0.0	0.0	7.0	8.0	6.0	8.0
edd12a431bff1385ad7e822494bc0420	0.0	0.0	19.0	0.0	0.0	0.0
fea45dd221e6a281119924b0de569848	5.0	1.0	3.0	4.0	6.0	4.0
458b313315796116df464150cdf23ba3	6.0	12.0	0.0	6.0	0.0	7.0
580590d76981b667d295c33b143feddc	8.0	5.0	3.0	4.0	3.0	6.0
05b1a0bc5e3b8e322f96f50829e7d06a	6.0	3.0	4.0	3.0	5.0	3.0
b1a46fd68097c090853eb345f91447f5	15.0	0.0	0.0	7.0	8.0	0.0
66d6d0cb78f81397cbcd46816eb398a6	5.0	10.0	1.0	5.0	0.0	0.0
8ad55d9a196072834ba54c160033e856	14.0	12.0	0.0	0.0	0.0	0.0
7339e88287ab4790010f87b143e6a495	9.0	0.0	0.0	0.0	0.0	14.0
aab777afb883096577bd6a9a0982a201	0.0	7.0	4.0	0.0	9.0	8.0
e7cdd8fe283b7db9ecd14e637016d901	0.0	0.0	25.0	0.0	0.0	0.0
d00d1f20a182953bb9c3ff490b7a545e	0.0	0.0	0.0	0.0	11.0	15.0
6c5ded259b97229633347a713d71a8be	0.0	0.0	0.0	0.0	0.0	22.0
9e9f70745224b5f6fccebfec8a94baed	6.0	8.0	4.0	0.0	0.0	5.0
f9a049e5c12a4ba91c276d1f590360fb	6.0	0.0	4.0	5.0	6.0	4.0
7010542c6ba7254d041df29d5175446f	2.0	5.0	6.0	5.0	3.0	7.0
d964eb4ca6b7cccd13a9aa239b843208	7.0	8.0	8.0	0.0	0.0	0.0
e1b5707bc22c84a7d430780698c31497	5.0	11.0	4.0	0.0	4.0	3.0
4adb5d16dcb1671eeb2daf8ac3fe9c90	10.0	0.0	6.0	0.0	7.0	0.0
09e13a1eb332a35c51307ecfce0b50e1	10.0	0.0	9.0	0.0	0.0	0.0
b7056103046494c89a47053e11191354	6.0	0.0	4.0	13.0	0.0	0.0
e185775c6ad6e50fe52984873db5971e	0.0	7.0	2.0	3.0	7.0	5.0
6c9c5b9fa3f13bebf49076da03499160	0.0	0.0	0.0	8.0	8.0	12.0
429e4470a10d4a0ff4fadb946fe6b339	0.0	0.0	0.0	15.0	0.0	13.0
17bb6f524df8c92a091e3ac187aae54e	8.0	0.0	0.0	3.0	5.0	10.0
6605448cafed5261f56c4df385c68b7e	14.0	0.0	8.0	6.0	0.0	0.0
21e1b3fd2a7812e3a80fd05eae0bf47c	11.0	0.0	0.0	10.0	5.0	0.0
93437cc389787b4c95cb82f3960f4635	7.0	0.0	4.0	7.0	6.0	0.0
82e4f0065117e4693414fa96c7c72d71	8.0	11.0	7.0	0.0	0.0	0.0
4898e94583f92cade9c31a7848a585e4	7.0	0.0	0.0	10.0	11.0	0.0
653ff5037fcd96a41ece5190e6bf5313	12.0	0.0	8.0	0.0	0.0	0.0
925d0daaba2c5d91d69335926a168910	4.0	3.0	7.0	4.0	2.0	4.0
8417c389586634abef146da21ecde86d	13.0	0.0	9.0	0.0	0.0	0.0
4a4ef7a50036c92b0db2a9636b956aab	4.0	0.0	5.0	0.0	7.0	5.0
09dc58a87d061ff79bdfb457c6b00c8a	10.0	13.0	0.0	0.0	0.0	0.0
6f46adc0b26d73cdb9f5660db60398dd	13.0	16.0	0.0	0.0	0.0	0.0
45c515a1a1bbde28cd1f32d6d35f9c0d	4.0	0.0	13.0	0.0	0.0	11.0
68cf941a31058e5b34eb4e1712db7ddd	5.0	4.0	8.0	0.0	0.0	0.0
c6ff6bc58eff1fc0c19f94aff15a096d	0.0	13.0	8.0	10.0	0.0	0.0
914f5e75fbe0707a7cbc9aa5f7b049b7	0.0	0.0	10.0	11.0	0.0	7.0
e87fcda1bac0b203ac24e8462441c524	0.0	0.0	9.0	0.0	0.0	11.0
bdc9b05470966cd4b5412d7eb947e324	3.0	2.0	9.0	4.0	2.0	4.0
c46c22c60ba17ff2666c699725ef1426	13.0	0.0	8.0	0.0	0.0	0.0
3613931702368263119599ad5f6ce434	3.0	0.0	6.0	10.0	5.0	0.0
447e6c67df5b6331f0211aeea986e66a	0.0	18.0	0.0	0.0	0.0	8.0
d90360ad395887b748416df9b7080a11	0.0	0.0	0.0	0.0	0.0	24.0
9b8c5b64336ec012d8188f6c5019445f	16.0	0.0	0.0	0.0	0.0	0.0
dedd03b4e8f09c9b6c827477a411b2ee	3.0	0.0	3.0	4.0	4.0	10.0
9588907117ff15a17ef8ab521570c1a2	4.0	0.0	5.0	0.0	6.0	8.0
c374dcd44d3b53701244654a7bf960ed	3.0	4.0	4.0	5.0	8.0	2.0
2b0323397bfaf51e7813014d07d66aba	9.0	5.0	7.0	0.0	0.0	0.0
9906270c7fb1c3ddc10b98b51a990c2c	12.0	0.0	0.0	0.0	13.0	0.0
4796177f0e74c7db1c393d52ffe51b42	13.0	11.0	0.0	0.0	0.0	0.0
96ba2adc109b07acce3e3a05b66132ea	11.0	0.0	8.0	11.0	0.0	0.0
5e005f3217a8101c7a72ad9f9d119b67	6.0	0.0	4.0	0.0	10.0	0.0
a81f5b412815686d136c6d576a06f556	12.0	11.0	0.0	0.0	0.0	0.0
bb69f67adce85cda0658e07459b97c15	0.0	0.0	13.0	0.0	0.0	13.0
39c6e7adffc506819c2cd9b492ed6efa	10.0	6.0	3.0	3.0	2.0	0.0
4bf5ad48a465f666d625a5af17e56ff9	5.0	5.0	4.0	5.0	0.0	2.0
e312173dec884fcb1a80d5bdb9724883	5.0	8.0	9.0	0.0	0.0	0.0
4c2d4a1968ecb42a61e1202b46f7dd8b	20.0	0.0	0.0	0.0	0.0	0.0
b96cc6128e5d2be4acc66139ccef0b8a	0.0	0.0	2.0	6.0	8.0	9.0
69edfe5c1a0a1873f9384e80942a6067	0.0	0.0	0.0	10.0	8.0	7.0
98009158ab3f3e0158f0bcfe55cb16a0	0.0	0.0	0.0	0.0	13.0	12.0
69d49ec45ab3e6dd4d388f11a358e432	8.0	0.0	8.0	0.0	0.0	0.0
d1b85a7b087fb9684c32be3736a57f1d	5.0	8.0	7.0	0.0	0.0	0.0
b2b62fe054ab25c2389e83477cc89994	8.0	6.0	12.0	0.0	0.0	0.0
39ba32c141d448ec5e454a4e26c09e5b	4.0	0.0	8.0	0.0	0.0	8.0
d3dd695e92e5518c168606468860593f	3.0	0.0	3.0	0.0	8.0	7.0
422c2201e1631b168ea34ae7d747f995	12.0	0.0	9.0	0.0	0.0	0.0
9349d767584e466e790a07e99b79b36d	5.0	7.0	5.0	0.0	6.0	0.0
8fcaf88165d504b4df7304b408c6c3c2	6.0	0.0	0.0	14.0	7.0	0.0
daffe85e0c2a80d00f6395f21ccb6321	9.0	0.0	0.0	0.0	0.0	11.0
132f07a4ec88564bc63853eb953cc923	3.0	4.0	4.0	0.0	6.0	4.0
4bfec80d9e91c55fd6bb764ef9ca880f	0.0	9.0	11.0	0.0	0.0	0.0
0ed1619f38c261e1470497387aee798a	0.0	7.0	9.0	0.0	5.0	0.0
61ece79da5a844fc6e9beb187e5636e6	0.0	7.0	0.0	0.0	17.0	0.0
1553585c13912d8738d49199603df003	5.0	3.0	5.0	0.0	7.0	0.0
d2c950e65e40eb0bdc7e48d12c24cc97	7.0	0.0	0.0	0.0	5.0	9.0
8153bc0a36f01fb37c62859d822302e2	8.0	0.0	0.0	9.0	0.0	4.0
88d800d41c90ae30051e92a7fa1442b3	3.0	5.0	3.0	0.0	4.0	6.0
3fe8d833a84e31cf41932b105443fc1d	5.0	5.0	7.0	0.0	0.0	0.0
fbe1d6faddbaf20bfe5ee8dafcbf03ac	5.0	0.0	0.0	6.0	3.0	6.0
8f7acfd709c3344126cfdc237dc93596	0.0	15.0	0.0	0.0	10.0	0.0
1fa4c2220cd8edc17a9cd7ddb45da10c	0.0	13.0	11.0	0.0	0.0	0.0
df26561173b41c53428b5ae39c7d662d	0.0	25.0	0.0	0.0	0.0	0.0
e8216e5c57884428d4978cd8ec7f4d20	0.0	9.0	13.0	0.0	0.0	0.0
