OTU_ID	SRR8284879	SRR8284880	SRR8284881	SRR8284882	SRR8284883	SRR8284884	SRR8284885	SRR8284886	SRR8284887	SRR8284888	SRR8284889	SRR8284890	SRR8284891	SRR8284892	SRR8284893	SRR8284894	SRR8284895	SRR8284896
e88b82f43782fe4089701ecc084dad01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	20.0	0.0	0.0	0.0	0.0	20.0	34.0
1a4d23c2f9ab2b4008a38e2b3831d8fe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	36.0	0.0	0.0	0.0	24.0	25.0	0.0
8cc1eba8238e927c6de8f6f600eb5912	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	30.0	0.0
bc6598b7f47bf2b7e57a00ec8118c830	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0
0c60252c74946996764644a9ff6978c3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	26.0	34.0	0.0	0.0
7c9d9b261cacbe95c70a71f594263888	0.0	0.0	22.0	0.0	16.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
faddadcccb587c59d1f73d0907e3c19c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0
0673d20cbe5f64183b841f3bcce4a766	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e10cfb813e2d84ab77d29e714abc7b3c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	55.0	0.0	0.0
ca0471463fc06a91eb41b17047a18485	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0
312ba64e52fd5bfb76d57e522aebbe73	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	10.0	12.0	0.0	7.0	15.0	15.0	4.0	11.0
afc1dc6318daecd171fa62b177588815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	35.0
136d13b24503a8609fc88f276eaad37f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	43.0	0.0	10.0	0.0
24a27157147e8bfcc8fd483bc1cc48f0	0.0	0.0	0.0	8.0	0.0	18.0	1.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
05f27ba005effd1c5699aca1ea5d8ab3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	6.0	41.0	0.0
dcb7fdbf035b57173310a8d16dd7e1c3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	43.0	0.0
6c963d6e707b772a441302b40f149430	0.0	2.0	12.0	9.0	6.0	4.0	8.0	13.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
bd86d6ff2f56f4648d92061b127a119b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0
5ab7646db3adc2a83d2e67711471db76	0.0	7.0	7.0	0.0	3.0	0.0	8.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9078e09fff98bcac64d97286171880e5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	35.0
d5a1236174aeaa56e760f073671e560c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	49.0	0.0
648b4f83fa575b539bb566eb12cf851c	0.0	9.0	0.0	3.0	3.0	13.0	3.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8222f26c15cd4e5e8b851461991ec17c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	31.0	0.0	23.0	0.0
d01adeaf0b294d529e580c0a7d9eb469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.0	0.0	0.0	0.0
53c817e1aed3b5e3e8ab2abf6659036b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	9.0	14.0	0.0	0.0	0.0	13.0	16.0	8.0
7b6ebfef79f0fb8fe9466392d98d27ef	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	51.0	0.0
9f52d6fe68a355b2b4ac077949dcad26	0.0	0.0	28.0	11.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48464ad390d07c6925659614eff5c283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	29.0	0.0
44c9e9b4f02e48426a92e5281095ac27	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	19.0	0.0	0.0
fa1d160e1cbba96b40509bd155946f7e	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	28.0	0.0
fd6b6c2994ec8c2c28b546e31f141508	0.0	3.0	19.0	11.0	0.0	7.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ae3fc6fa8139f92666d16c026992930c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	40.0
84efe9cd50674f62f5d47f61fd58f8a0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0
35c699ef8340d1da1e1d49f0faa1e01a	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	10.0	9.0	0.0	7.0	8.0	11.0	9.0	11.0
3ccd848434fff16189a8dee80c06c3a2	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	8.0	6.0	0.0	5.0	10.0	9.0	8.0	10.0
d325669b38106b8599f2d71d38e7ecfe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0
d3f5300efd659109e48f900b0128fa86	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0
2cf0c208ce7e038e83b07d5b4782719b	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	8.0	12.0	7.0	22.0
dc28673ced0af9e7ea57b5cf7055ad33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0
13d412b414238e3d200e652fe289c268	0.0	0.0	21.0	8.0	4.0	0.0	1.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64494c70a637ccaeedc3270ec8b179e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0	0.0	0.0	0.0
174407e36ea9f79bfccd5fd6aa4fdd08	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	15.0	11.0
4972024fd664f42fc711f807918f4ac8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	24.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0
eef8b61d944713bd8b9e00715cb35300	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	27.0	0.0	0.0	0.0
d648efcaa1436c37f100e6298232f914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0
15bdf99a0d94b8205a913445f75eeb9e	0.0	0.0	33.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
570904aa89017ff9c8556d0763b48fee	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	30.0	0.0	0.0	13.0
c30db3645a1f5afe4d29f07d728f4390	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	18.0	0.0	0.0	0.0
78d17d821e6e132fe775c755d51fdc69	0.0	0.0	15.0	0.0	3.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1742c900657e1b8e78592b87cd22a712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0
47e50fc9ca54539c1faa5c719f9bb5ab	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	21.0	0.0	19.0
d900d86e31a80b246623ef20862918c3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5b08654516e537f733e9bb88cd8832a6	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	18.0
31e77e3973c4a8d77491e567e49c751e	0.0	0.0	0.0	22.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
964b0df5f1874970464fc9754d40961a	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8c5031dcb1a276e80aa0392e72792810	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cb2a3733f52e8dc9d98e1a1b80155ada	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0
62458022a06939efe5ae200bb7b89868	0.0	4.0	0.0	12.0	2.0	6.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ba3d8e13ace31a8f20e885680dd8a43d	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0
ba60f99c82c49fb87b51b4b6c4459cbd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7304e75dd744cb0cf9b53b815c2b9b1b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	7.0	11.0	0.0	0.0	7.0	0.0	22.0	0.0
6edd20021b9287afc4454ebd64cbd3e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24bbd6bd7ab94b5c05afcd574d1b97b4	0.0	0.0	0.0	0.0	10.0	10.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ed15f91f02a80bedc85b980b1ba5ddca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0
7362142009aa5f56599c9ee8322f0639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	21.0	0.0	0.0	0.0
33d3003da66b7e2dccacafe5fc079106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0
0017bf1c217311ea25dd499a50f41a4f	0.0	0.0	0.0	24.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
939c024529b86ba68ac97ceb40eeb7ca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c3f2e860487942ecba5def184496666c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0
deb80cfe1b65e9c314953249c0ef0dbd	0.0	0.0	17.0	3.0	7.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a0a2376a1404ff8012f0b50da0f4a1f6	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	6.0	0.0	8.0	5.0	9.0	0.0	9.0
990dc587ea9b1004dde6eb2a37618240	0.0	0.0	0.0	0.0	5.0	0.0	6.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f87f2b844739b4981d24d4e4834c1dc4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0
3c58477478e6e5bb57ec490d094aa2f4	0.0	0.0	16.0	0.0	0.0	7.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
09b969ef4281f7fbb3b47e05adef4ce5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	6.0	0.0	0.0	11.0	8.0	6.0	4.0
e0c2cd5e535767bfbdfcad3fac49f761	0.0	9.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
da9dd64617f1ae0a57c8b11277f23ce7	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bf4f5987cd78ba1ad56758bf6adb1c0a	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	5.0	0.0	13.0	3.0	5.0	0.0	8.0
6a8c22ea0fe5e73084091bf25a62de92	0.0	0.0	2.0	9.0	1.0	5.0	0.0	7.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
723dbc489792f0ccbd238c32f198468a	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16d75ab4d3c9764a88acedf48c287667	0.0	0.0	7.0	10.0	0.0	5.0	0.0	5.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a41f3bd7b04c7804295145965cc0c12c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0
f8ab9419ad91257d98d0f5ed42c22029	0.0	2.0	0.0	5.0	1.0	8.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e309e3a62e43cb44f61ba16357d13020	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0
5c423b2fcb34ab8400a5dbc0c9489157	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	10.0	5.0	12.0
046d6492f387eac1231925f8f14aa87d	0.0	0.0	0.0	1.0	4.0	3.0	3.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
029f31f9c2c19ddde96cfb1892e1810d	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
104adcd4be6bcf0dfed45200e36b409e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	22.0	0.0
62743841f4a739e81a7239f25d46219f	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	1.0	0.0	9.0	5.0	8.0	0.0	5.0
b7f7ba683ba9e94fa0cfd05c5dd26d55	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
2d27231b203f75d1775c92ca52c62e32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
02ed5182ad99a8bd775d97589bfd6b34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	4.0	0.0	0.0	11.0	9.0	5.0	4.0
bdf49d98127d02e338412492e60c7ffb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0
98929a076129a5f547a10d951b5e3174	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	5.0	4.0	0.0	3.0	5.0	4.0	5.0	3.0
4b749252c740cdb8144436ce8e46ce2e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0
428ad31f6fe2b59e217ce2b3abc89e99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0
ed8922d9e682920934d1984c96d762b6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6900e9a347af15d19de7d8740edc2816	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	8.0	1.0	12.0
1f4a53952a2bb492e3740aae15c0470e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0
39e8bad57dd682ddc165745607e236bc	0.0	0.0	2.0	0.0	5.0	0.0	6.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4f7f94fbda4201bfa67a1b2983d50a00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0c822a31ae5884ad26219bae2b19c6cd	0.0	0.0	11.0	1.0	0.0	1.0	0.0	4.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80412bc36ad9a2586058c20e4a8b4734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0
c9d4af658f35910991272727bf6aa5eb	0.0	0.0	0.0	0.0	0.0	14.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c2ba5a4a8a9e01b8c994fd97ff36df09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3f13698b4726bd7b82d5f92e590e92e4	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a41939980601f420358c928b3d87ca5e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0
1c55852472c5e79c981a323ee5a2d334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0
df930768ea59b0600e7bf7bb34dec559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	7.0	0.0	0.0	3.0	6.0	6.0	8.0
51a8c268e1585262d93e55c0531bc807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ad69e9691ff63f6b8aa44632e04cedd7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	15.0	0.0
326b2bcbb279374a99d3902eb8d78d24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0
2019e8827936c0ddf0e63584d4480446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	12.0	0.0
287a84115b191a0936832156fd386a34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0
4a40903f374ee4973d2edccd4a17f0ce	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	21.0	0.0
8e1f38208f273152c02877a77c352d34	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e41e261999543cc5b3fd54075623e3e5	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0
d83d8f52353db577510a50d7375b9950	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a08a0467872103bfb24ba3df53424679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0
0e6b4d643c94780a4fd869fb71ce6cba	0.0	0.0	0.0	8.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7171706e157963c9983f9978abc453d5	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4929c91743a146bb8f8246d083d16fa5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0
5a15491815e17010b998d990e982fd2f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	17.0	0.0
ba1595739e48e5d4d0f08853bd6395f2	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d8e28c9f28accd0b9a0231cba89dfbb7	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	3.0	0.0	7.0	4.0	6.0	3.0	2.0
840a8e62b07d5b2da66569863115257b	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3240454caaf78e0ad738ce87875d40c1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0
ad6c178de5dbfc5d626f17408df1280e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0
60b336c1d3f85ef65346be58b531c28b	0.0	0.0	5.0	4.0	0.0	2.0	2.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
689c8bfd24d2c9c90ee84785b98940e6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
db333cbac082894452bc9ba83c7b627a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
06aeae9f4eedf6291e09170fa33e4720	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0
7f1dd632a1bb726bbab2624342b9d7cc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0
44d03f4275cc69cecfee2e6bc116ae96	0.0	0.0	0.0	0.0	3.0	0.0	5.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b301ee5715a5d633b5f3cdef19caf311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0
162d9eb9fecd4bcc8c42eb4c669a21c9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0
07237d40dd6945f657c90d64061cfcdd	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	5.0	0.0	2.0	6.0	2.0	2.0	2.0
6d662bebbf2346564e72b1953579f8b7	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4e53beabdf3834738834f9bc5a543536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0
09ebff602758792fb4523e18cda1800e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0
5faa2be0230362511dafd7772b4b2217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0
92cf08aace7e0e242b4c4259456f1685	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c1c7becf3e2d19076bda78211a92b3ab	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0
18233cc4dfd85bd48a833f464bf8cc33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0
791aa19e67acd2f9d2a7dcbe69521cd6	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7cb4a80476f4d71d1cfa8565ed314d90	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0
bafb3147eaca9c640626f636fcf6289c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0
